sid,role,conversation,start_time,end_time
1728970622077628418,客户,迈腾还贷款也没交，非得让我交，这什么意思呢？,248030,252190
1728970622077628418,坐席,明白您所说的一个情况，也对于咱们这边的心情的话肯定是了解的，您看您也心情消息，我这边的话稍后也马上说是带着此情况进行具体,253730,264340
1728970622077628418,坐席,已核实好吗王先生？,264470,265890
1728970622077628418,客户,行行，你帮我核实一下，我今天要见到钱，,266150,269290
1728970622077628418,客户,要不然我打三幺五了。,269510,270670
1728970622077628418,坐席,请稍后对本次服务做出评价，暂时不打扰了，再见。,272090,275780
1728970633960091650,坐席,Vip专家坐席九二七号为您服务，尊敬的大众车主您好，我能给您做解什么？,1330,8340
1728970633960091650,客户,你好，我是id六，然后这边我那个车在高速上他报错，然后识别到压力损失。,8520,16190
1728970633960091650,坐席,识别到压力损失，您说先生。,16840,19150
1728970633960091650,客户,然后现在应该怎么办？,20100,21300
1728970633960091650,客户,好。,21300,22020
1728970633960091650,坐席,您这样先生，您说的识别到压力损失指的是胎压吗？,22260,25680
1728970633960091650,客户,对胎压。,26090,27380
1728970633960091650,坐席,好的，然后您这边的话，如果您在高速上面的话，建议您车辆先停在一个安全的地带，咱们先目测检测一下所有的轮胎气压部分，,27590,37690
1728970633960091650,坐席,看看有没有明显的亏细或者是扎胎的情况。,37790,41150
1728970633960091650,客户,看起来。,41590,43590
1728970633960091650,坐席,没有是吗？如果说没有的话，这边我们建议您要找一个那种专业的维修检测的地方，让专业及时给您看看，,43590,52220
1728970633960091650,坐席,看看有没有轮胎出现这种慢下气的情况，如果都没有的话，车辆前轮胎没有任何问题，咱们可以做胎压服务费。,52430,60810
1728970633960091650,坐席,但是我们还是建议您到正规的，最好是找那种正规的4S店，再给您看看系统方面有没有一些问题，都没有问题的话。,60870,69260
1728970633960091650,客户,要多久去，如果去的话要多久，因为我现在路边路中间。,69480,73440
1728970633960091650,坐席,我们建议您的话，如果说出现胎压问题了，您在高速上面建议您这边还是缓慢行驶至,73440,79950
1728970633960091650,坐席,那种有专业检测的地方，让他们先给您看一下轮胎的库存。,80070,84150
1728970633960091650,客户,车是指修车铺是吗？,84150,85710
1728970633960091650,坐席,最好是到4S店。,85970,87910
1728970633960091650,客户,4S店在现在这个地方我怎么查？最近的4S店您。,88310,92470
1728970633960091650,坐席,在什么位置？我帮您查。,92470,94240
1728970633960091650,客户,我在天津叫白头区。,94530,97850
1728970633960091650,坐席,白头区服白头区服务站。,97850,100490
1728970633960091650,坐席,白屯区服务站是吗？,100720,102580
1728970633960091650,客户,对。,102950,103400
1728970633960091650,客户,掰腿部腿儿掰骨腿。,103870,106050
1728970633960091650,客户,白屯停车区。,106290,109330
1728970633960091650,坐席,您稍等我搜一下。,109330,110950
1728970633960091650,坐席,天津市,111230,112490
1728970633960091650,坐席,白浦吗？,112670,113860
1728970633960091650,客户,对，古白古屯。,114430,116030
1728970633960091650,坐席,白古屯。,116030,117280
1728970633960091650,客户,对。,118030,118440
1728970633960091650,坐席,收费站是吧？我看一下。,122090,124050
1728970633960091650,坐席,这样的先生，按照您说那个位置我们帮您看了一下，如果这个位置的话地图显示比较近的，,138910,145090
1728970633960091650,坐席,在廊坊有一家4S店叫廊坊华站。,145180,149320
1728970633960091650,客户,廊廊坊对的。,149570,152000
1728970633960091650,客户,廊坊。,153050,153870
1728970633960091650,坐席,对廊坊。,154280,154950
1728970633960091650,坐席,廊坊市河北省、廊坊市。,155270,157160
1728970633960091650,客户,廊坊什么来着？,157800,158970
1728970633960091650,坐席,它叫做廊坊的华沉淀，您需要的话我可以把这家店的售后电话以短信的形式发给您，咱们这边有疑问可以先联系店内确认一下。,159470,169350
1728970633960091650,客户,有多远。,169490,170370
1728970633960091650,坐席,地图显示直线距离大概是十五公里，但是的话我们过去,170870,175500
1728970633960091650,坐席,但是不排除可能实际位置要更远一些，您这样先生咱们先联系一下店，先沟通问一下。,175750,181750
1728970633960091650,客户,好好的。,181750,182870
1728970633960091650,坐席,我马上给您发送。,182870,184310
1728970633960091650,客户,好谢谢。,184710,185450
1728970633960091650,坐席,不客气，应该做的，您看还有其他问题吗？,185790,188350
1728970633960091650,客户,没了，谢谢。,188350,189760
1728970633960091650,坐席,不客气，有其他需要您的来电，您请对本次服务做评价，生活愉快，再见。,190030,194640
1728970611436679170,坐席,您好。,720,1630
1728970611436679170,坐席,二九一,2020,3580
1728970611436679170,坐席,为您服务，您好，投诉到底为您服务。,3850,7180
1728970611436679170,客户,你好，终于接通了。,8420,9570
1728970611436679170,客户,有个事情我跟你说一下。,10570,12250
1728970611436679170,坐席,是遇到什么情况了先生？,12550,14120
1728970611436679170,客户,4S店的一个什么送京东卡一千五百块，到现在还没送过来。,15390,20430
1728970611436679170,坐席,是当时购车的时候参与的活动吗？,24390,26980
1728970611436679170,客户,不是这个4S店承诺的。,27880,29700
1728970611436679170,坐席,购车的时候承诺赠送的是吗？,30440,32550
1728970611436679170,客户,对。,32980,33600
1728970611436679170,坐席,五百元的京东卡吗？,34050,35420
1728970611436679170,客户,一千五百。,35870,36630
1728970611436679170,坐席,一千五百元。,36960,37820
1728970611436679170,坐席,然后的话现在是什么时间购车的？购车多长时间了先生？,38220,41840
1728970611436679170,客户,快两年了。,42540,43300
1728970611436679170,坐席,快两年了，咱们是大概20二一年进行,43690,47280
1728970611436679170,坐席,购买了先生。,47910,49010
1728970611436679170,客户,二一年十一月一号。,49540,51040
1728970611436679170,客户,签合同应该是十十底盘应该是。,52990,55560
1728970611436679170,坐席,然后提车是十一月一号。,56390,58100
1728970611436679170,客户,提车应该是月一号十一月一号，对的好的。,58980,62020
1728970611436679170,坐席,先生，我确认一下是哪家4S店？,62020,64710
1728970611436679170,客户,台州金桥汽车销售服务有限公司。,65820,68760
1728970611436679170,坐席,金色的金，然后桥梁的桥是吗？,69300,71550
1728970611436679170,客户,台州金色的金，桥梁的桥，对的。,72970,76460
1728970611436679170,坐席,好的，稍等，我这边查看一下。,76880,78720
1728970611436679170,坐席,台州金桥的话是看到,82180,84490
1728970611436679170,坐席,台州金桥汽车销售服务有限公司是浙江省的。,84810,88980
1728970611436679170,客户,对。,89500,90130
1728970611436679170,坐席,好的，看到了先生，我确认一下已经咱们如果说您是二一年进行购买的车辆，到现在的话说是,90560,97290
1728970611436679170,坐席,还没有给到您，您有没有进行沟通过与咱们店。,97390,101440
1728970611436679170,客户,沟通过，销售员？,101710,104630
1728970611436679170,客户,经常沟通，反正没什么,105270,107410
1728970611436679170,客户,没什么效果。,108110,109100
1728970611436679170,客户,我都不想跟他沟通了。,110280,111670
1728970611436679170,坐席,他这边给到您的是什么解释或者说是什么说法？,111950,115030
1728970611436679170,客户,也是说没有还是什么的，我看一下我找一下我微信记录。,116440,121400
1728970611436679170,坐席,最近销售员很多次了，但是的话也没有明确的意见，是这个意思吗？,124050,128030
1728970611436679170,客户,差不多，所以说给我一直没给。,129810,132360
1728970611436679170,坐席,了解了您的销售顾问的名字叫做什么？,133500,136220
1728970611436679170,客户,忘记了。,138810,140680
1728970611436679170,客户,王东旭应该是。,140940,142120
1728970611436679170,坐席,王东旭。,142390,143060
1728970611436679170,坐席,先生您看您也先不要着急，因为如果说像您所反映的这个情况，我这边的话简单核对一下您的信息，去帮助您与4S店进行协调一下，看一看到底是一个什么情况好吗？,146600,157020
1728970611436679170,客户,好的。,158310,158770
1728970611436679170,坐席,好的先生简单核对先生您贵姓怎么称呼您？,159080,162420
1728970611436679170,客户,我姓张。,163350,164110
1728970611436679170,坐席,弓长张张先生就是车主吗？,164580,166890
1728970611436679170,客户,对。,167370,167910
1728970611436679170,坐席,您是哪款车辆购买的？,169020,170890
1728970611436679170,客户,Id四。,172600,174190
1728970611436679170,坐席,排第四的是吧？,175570,176750
1728970611436679170,坐席,六家版。,177200,178070
1728970611436679170,坐席,了解了车牌号码可以提供吗？,178830,181210
1728970611436679170,客户,Dd六六这卷。,183140,185230
1728970611436679170,坐席,然后是一个大写的车吗？,186680,189260
1728970611436679170,坐席,高。,189670,190150
1728970611436679170,客户,Bb六六二九，bd六六。,191100,193420
1728970611436679170,坐席,然后一个字母的r还是数字的二二九。,193420,196460
1728970611436679170,客户,数字六六二九。,196460,198260
1728970611436679170,坐席,了解。,198380,198970
1728970611436679170,坐席,针对此问题先生您是有什么想法或者说是诉求？,199230,202290
1728970611436679170,客户,你早点给我。,203670,205370
1728970611436679170,坐席,是按照投诉处理，还是说是按照咨询处理先生？,207170,210500
1728970611436679170,客户,咨询处理是吧？投诉王大哥。,211370,213910
1728970611436679170,客户,到现在还没给我处理。,214480,215790
1728970611436679170,坐席,明白，您也申请想邀请先生，我来马上帮助您去进行核实，看一下到底是什么情况先生。,216390,222560
1728970611436679170,客户,我这个合同是不是可以发给你？,224240,225790
1728970611436679170,坐席,先生，咱们就是说卡,226070,228610
1728970611436679170,坐席,承诺给您赠送京东卡，咱们是签订在合同当中了是吗？保时捷对。,228870,234570
1728970611436679170,坐席,好的，我就进行掌握到了，然后咱们的,236390,239690
1728970611436679170,坐席,方便确认一下，是也签订了咱们的随车礼品或者说是权益赠送清单了吗？,240090,245610
1728970611436679170,客户,权益以及,247130,248520
1728970611436679170,客户,是线上弄还是我不清楚了。,249390,251370
1728970611436679170,客户,反正我在4S店是纸质版的销售合同。,251610,255320
1728970611436679170,坐席,纸质版的销售合同上面是有明确规定的是吗？,255610,258700
1728970611436679170,客户,对好的。,259100,260580
1728970611436679170,坐席,我就进行掌握了，我这边的话先做好登记，然后先帮助您进行沟通一下，然后您的合同先生您也留好。,260580,266850
1728970611436679170,坐席,然后咱们这边的话看一下，先是具体什么情况帮助您对接一下。,266970,271150
1728970611436679170,客户,我三月份跟他讲讲的时候，他说调到什么宝龙店去了没有，在总部那边。,272260,278670
1728970611436679170,坐席,说销售顾问可能说是调离了是吗？,279700,282590
1728970611436679170,客户,今年三月份的时候，我之前不就二一年买的，你肯定二二年再沟通了，不知道多少次。,283280,289880
1728970611436679170,坐席,明白先生，您也先不要着急，我马上针对此问题帮助您去核实好吗？,291070,295690
1728970611436679170,坐席,好的，请稍后对本次服务做出评价，我先不再打扰您好吗先生？,296370,301370
1728970611436679170,坐席,好的，再见。,302630,303780
1728970633549049857,坐席,Vip专家坐席九二七号为您服务，尊敬的大众车主您好，我能为您做。,1680,7980
1728970633549049857,坐席,姓什么？,8100,8500
1728970633549049857,坐席,徐先生您好。,8500,9580
1728970633549049857,客户,你好，我id四质保有没有路径系统，我想查询一下。,9880,14290
1728970633549049857,坐席,Id四的就是您的质保，质保有没有陆俊系统，您指的就是咱们正常的三包车辆的整车质保期吗？,14990,22890
1728970633549049857,客户,因为我的有九千点券，我又加选了一个,23190,27170
1728970633549049857,客户,六年十八万公里的质保延保。,27430,29950
1728970633549049857,坐席,六年十九万公里的延保。,31390,34750
1728970633549049857,客户,对你看一下有没有陆俊系统。,34750,36990
1728970633549049857,坐席,很抱歉先生，因为系统方面我们是看不到的，您如果说有用id点券，当时选择过您买车的时候，当时有选择过这项权益，您,37820,48200
1728970633549049857,坐席,您可以通过怎么查先生？,48320,50740
1728970633549049857,坐席,不是在咱们的idhalf上面下订的吗？,51000,54160
1728970633549049857,坐席,您找到订单正常来讲，您选择过什么权益订单详情里面会有显示的。,54160,60030
1728970633549049857,客户,那是销售帮我订的，不是用我账号帮我订的。,60160,62950
1728970633549049857,坐席,销售就他帮您下的订单。,65020,67260
1728970633549049857,客户,对，销售用他手机帮我们下的订单。,67470,69550
1728970633549049857,坐席,您是在哪家店买的？我们帮您联系一下店内，看看店内系统当中能不能给您查到。,72420,78690
1728970633549049857,客户,你们这边查不到吗？,80190,81400
1728970633549049857,坐席,很抱歉客服中心这边，但是我们确实是看不到的先生。,81670,85230
1728970633549049857,客户,我这个情况能不能把订单转到我账号上面来？,86080,89000
1728970633549049857,坐席,正常的话咱们下订都是需要用客户的手机信息下订的。,91370,95170
1728970633549049857,客户,对我的销售用他的手机给我下定了到，所以我现在用我的,95870,100580
1728970633549049857,客户,在手机登录我们一汽大众的App，我就看不到我的订单了，,101010,106220
1728970633549049857,客户,是不是？,109570,110160
1728970633549049857,坐席,但这个确实很抱歉先生，因为本身的话咱们相关权益的下放肯定都是要以当时下定的手机号为准的，后续所有的权益下放都会下,110780,121150
1728970633549049857,坐席,放到当时下订的手机号的。,121360,123540
1728970633549049857,客户,我现在能不能,123790,125180
1728970633549049857,客户,可以更改吗？,125420,126790
1728970633549049857,坐席,这个没有，您现在是提车了吗？,127070,129460
1728970633549049857,客户,提车了，a级车了。,129730,131170
1728970633549049857,坐席,没有办法进行更改的先生，您只能说问问咱们店内看店内有没有办法按照咱们的政策流程，,131170,138530
1728970633549049857,坐席,您是用哪个手机号码，id上面下的下订完成提车之后选择权益下放，,138630,145340
1728970633549049857,坐席,都会下放到当时下定的手机号。,145530,147890
1728970633549049857,客户,我如果,148710,150530
1728970633549049857,客户,说句不好听的，如果最后我的销售会不会把我的权益给更改了，我都不知道会不会出现这样的情况呢？,150770,157680
1728970633549049857,坐席,在您确认交提车之后的话，所有权益及就全部都是提交的，在您确认轿车之后的话，后续权益的话就没有办法再重新更改的。,157790,167850
1728970633549049857,客户,行吧，你这边就查，所以他已经提交了，你们这边就查不到我有没有增加六年十八万公里的质保吗？,168930,176550
1728970633549049857,坐席,很抱歉，这个信息我们确实看不到，正常要查的话，您这个也得通过咱们的4S店，看看他们在系统当中，或者是说通过,176740,185370
1728970633549049857,坐席,您说的他下订的手机账号，您可以在那个里面看一下有没有选择过权益。,185470,191730
1728970633549049857,客户,行行好的，我知道了。,192800,194680
1728970633549049857,坐席,您可以再联系他确认一下，有什么需要可以随时再跟我们沟通。,194680,198480
1728970633549049857,客户,我你能告诉我的订单编号吗？,198480,201380
1728970633549049857,坐席,订单编号这个也看不到的先生。,202620,204980
1728970633549049857,客户,也要问四销售的4S店。,205220,207800
1728970633549049857,坐席,对，订单编号我们也是看不到的，因为如果说您是用哪个手机号码下订了，,208310,213810
1728970633549049857,坐席,您就直接登app，就用账号登录app，订单里面都能看到的。,213910,219130
1728970633549049857,客户,对，所以我这边就看不到，他是用别人他是用他的账号给我定的。,219660,223660
1728970633549049857,坐席,您可能得跟销售这边确认一下了，因为正常咱们这个流程所有权益都会下放到下订的手机号,223660,230640
1728970633549049857,坐席,套当中的。,230790,231540
1728970633549049857,客户,行吧好的，知道了，谢谢不客气。,232250,235610
1728970633549049857,坐席,有其他需要您的致电，请对本次服务做评价，再见。,235610,239210
1728970632647274497,坐席,Vip专家坐席九二七号为您服务，尊敬的大众车主邓先生您好，我能为您做些什么？,1360,8510
1728970632647274497,客户,你好。,9000,9790
1728970632647274497,客户,是这样子的，我那个车是我原来一个朋友那边转让过来。,9990,14350
1728970632647274497,坐席,转让给我。,14350,15190
1728970632647274497,客户,我等会,15190,16210
1728970632647274497,客户,二手车。,16320,18760
1728970632647274497,坐席,明白了。,18760,19560
1728970632647274497,客户,然后他,19560,21030
1728970632647274497,客户,现在车辆的车联网的一些信息，,21420,25260
1728970632647274497,客户,而且都是发到他手机上。,25490,27370
1728970632647274497,坐席,他。,27370,27570
1728970632647274497,客户,没有发到我手机上，他经常会给我打电话提醒我，,27570,30730
1728970632647274497,客户,他们等一下删掉他，然后绑定我这个手机的。,31000,33800
1728970632647274497,坐席,对，您可以让原车主的话进行解绑，它解绑之后的话您重新进行绑定车辆就可以了先生。,33800,41470
1728970632647274497,客户,我已经绑定app了，他那边也解绑app的，但是这个还是,42110,47230
1728970632647274497,客户,信息会发到他的手机，通过短信的形式发到手机。,47500,50500
1728970632647274497,坐席,正常它解绑之后的话就不会了先生，您现在是已经绑定了。,50710,55730
1728970632647274497,客户,对，我已经绑定了，它也解绑了，而且,56610,59600
1728970632647274497,客户,这个号码已经我也看了，检查几次都是截绑定我的手机号。,59930,64480
1728970632647274497,坐席,但是你比方。,64920,65640
1728970632647274497,客户,说像,65640,66230
1728970632647274497,客户,我充电的时候，,66520,68300
1728970632647274497,客户,充电桩那边异常，,68690,70500
1728970632647274497,客户,然后还是通过,70850,72780
1728970632647274497,客户,后台会发信息发到他手机上。,73300,75210
1728970632647274497,坐席,您的意思是指这个信息，因为正常车联网方面的话，如果您说后台有监控的话，是不是说因为,75830,83920
1728970632647274497,坐席,系统当中还没有变更车主的信息，导致联系的可能还是前任车主，您可以让,84020,91230
1728970632647274497,坐席,他这边如果再接到我们这边电话的情况下，可以让他主动说一下新车主的联系电话。,91420,98410
1728970632647274497,坐席,因为如果说后台监控到车辆出现什么报警提示了，他联系的肯定是系统当中留的车主的信息。,98500,107030
1728970632647274497,客户,现在通过我这边报备一下可以的吗？,107370,109930
1728970632647274497,坐席,也可以先生您可以说一下，然后的话车架号，然后我们给您做一下记录。,109930,115490
1728970632647274497,客户,可以，我车架号报给你一下，您说。,116070,118560
1728970632647274497,客户,稍等一下，我看一下。,120600,122730
1728970632647274497,客户,车架号是A二s。,123830,126370
1728970632647274497,坐席,b九,128490,130150
1728970632647274497,坐席,七,132450,133350
1728970632647274497,坐席,再见。,134610,135720
1728970632647274497,客户,五幺,137170,138450
1728970632647274497,客户,零,138760,139410
1728970632647274497,客户,三六三四，,140310,141770
1728970632647274497,客户,对。,143370,144250
1728970632647274497,坐席,然后我跟您核对一下您这台车的车架号，lfvvb九e七幺m,144630,150970
1728970632647274497,坐席,五幺零三六三四吗？,151210,154130
1728970632647274497,客户,对。,154490,155240
1728970632647274497,坐席,大众的是您这个是id六是吗？,155470,158670
1728970632647274497,坐席,哪个配置的？,159170,160910
1728970632647274497,客户,长续航版pro的。,161930,164490
1728970632647274497,坐席,Pro的版本是吗？,164750,166180
1728970632647274497,客户,对。,166520,166940
1728970632647274497,坐席,好的，然后看到系统领取的信息，您是邓先生是吗？然后再联系电话就是您来电的幺七5050三四二二六吗？,167110,177830
1728970632647274497,客户,对。,178110,178790
1728970632647274497,坐席,好的明白了先生，然后您的App账号也是这个是吗？,178790,183940
1728970632647274497,客户,对。,184330,184820
1728970632647274497,坐席,好的，了解了，这边也会给您如实记录和反馈的，您放心。,185220,189570
1728970632647274497,客户,好，再见不客气。,189860,191500
1728970632647274497,坐席,好的，有其他需要的话您再来电，,191500,194610
1728970632647274497,坐席,也请您对本次服务做评价，邓先生再见。,194970,197720
1728970618042707970,坐席,您好。,760,1620
1728970618042707970,坐席,二三九,1830,3370
1728970618042707970,坐席,客服代表为您服务，您好，投诉坐席为您服务。,3680,7930
1728970618042707970,客户,你好。,8270,9270
1728970618042707970,客户,我之前我上段时间都是这是今天几号，上个月底盘是吧？,10270,14610
1728970618042707970,客户,八幺八幺八幺终身。,15040,17400
1728970618042707970,坐席,大众现在。,17710,18390
1728970618042707970,客户,从我们当地4S店，,18390,20080
1728970618042707970,客户,另外一个就四at四是属于咱们厂家的是吧？,20540,24140
1728970618042707970,坐席,Id四的话是的先生。,24140,25740
1728970618042707970,客户,我就说x四，然后他从网上有一个app下订下了订单，然后订单里面不是交了一个两千块钱定金，,26200,33510
1728970618042707970,客户,我想问一下他们四s四4S店说跟我说去不了。,34040,39370
1728970618042707970,坐席,现在是什么原因想要退定金呢？,40680,42710
1728970618042707970,客户,家里面别不想要这个车。,43760,47520
1728970618042707970,坐席,家里人不想要再买车了是吗？,47520,50670
1728970618042707970,客户,对。,50890,51600
1728970618042707970,坐席,申请了退定金是这个意思吗？,53680,56680
1728970618042707970,坐席,然后您定金的话是跟店里面订完车之后在app上支付的对吗？,56910,62320
1728970618042707970,客户,当场当时在4S店里面现场用手机登上App，,63120,69930
1728970618042707970,客户,然后从里面交了一个两千的定金一个明白。,70030,73310
1728970618042707970,坐席,您的意思了，您在店里面订车之后在现场的时候，,73310,76900
1728970618042707970,坐席,然后通过app又支付了定金对吗？,77030,79310
1728970618042707970,坐席,对。,79310,80070
1728970618042707970,客户,我想问一下长安,80070,82770
1728970618042707970,客户,能退不了多少钱？,82890,83820
1728970618042707970,坐席,是这样的，您贵姓怎么称呼您呢？,84030,86600
1728970618042707970,客户,我姓黄。,87040,87650
1728970618042707970,坐席,草头黄黄先生对吗？,88160,89610
1728970618042707970,坐席,是用您的名字订的车吗？黄先生？,90020,92820
1728970618042707970,客户,是不是？,93120,93820
1728970618042707970,坐席,我们是想跟您解释一下，先生，感谢您对一汽大众的关注和支持的，在您哈弗型,94070,101140
1728970618042707970,坐席,就是在哈佛下订前付定金钱是需要确认已阅读，并同意一汽大众销售有限责任公司。,101250,107550
1728970618042707970,坐席,大众品牌电动汽车认购书，根据认购协议。,107670,110710
1728970618042707970,客户,如。,110710,111110
1728970618042707970,坐席,甲方因不具备新能源汽车购买资格，配套设施贷款审核失败，车型配置更改等导致购车,111110,118120
1728970618042707970,坐席,车失败，甲方支付的定金将不进行退还，具体可以参考任务书的规定的先生。,118150,123620
1728970618042707970,客户,然后油车麻烦了吗？它不就够了。,126150,129360
1728970618042707970,坐席,先生您的要求有跟购车店沟通过吗？,130630,133690
1728970618042707970,客户,沟通过，他说他车辆车直接通过app装到厂家了，,134120,139750
1728970618042707970,客户,然后他们那边没有办法。,139930,141740
1728970618042707970,坐席,了解了您当时针对这个问题的诉求是退定金是吗？,144480,147800
1728970618042707970,客户,对，然后我打我走,148150,150040
1728970618042707970,客户,我打过幺二三五的电话，然后他们说让我直接和厂家先打个出租电话输出一下，,150300,155870
1728970618042707970,客户,看看怎么处理，然后再再说。,156230,159030
1728970618042707970,坐席,您是通过哪一家店订的车，我们稍后帮助您反映给负责人。,159550,163370
1728970618042707970,客户,山东淄博。,164140,166170
1728970618042707970,坐席,稍等我确认一下。,166540,167830
1728970618042707970,客户,山东淄博一七九七。,170210,172300
1728970618042707970,坐席,感谢您的耐心等待，您说的是淄博市久期汽车销售有限公司对吗？,173710,179190
1728970618042707970,客户,对。,179370,180010
1728970618042707970,坐席,这家店的地址是在张店区山泉路七十七号对吗？,180010,183930
1728970618042707970,客户,对。,184210,185250
1728970618042707970,坐席,您的信息我做一个留取，这样能更好的帮助咱们沟通这个情况可以吗先生？,185250,189640
1728970618042707970,坐席,感谢您的配合，黄先生您当时订的是id四哪个款型的车？,189720,195200
1728970618042707970,客户,十八十八万多的长续航的。,197720,200280
1728970618042707970,坐席,Pro的吗先生？,200540,201640
1728970618042707970,客户,对pro的。,201910,202580
1728970618042707970,坐席,了解了，您当时下定买车的手机号也是来电的手机号码吗？,203390,206830
1728970618042707970,客户,对就这个号码跟。,206830,207990
1728970618042707970,坐席,您确认一下，幺三五六幺六二,207990,210800
1728970618042707970,坐席,九二八八对吗？,211120,212320
1728970618042707970,客户,对，就这个号码想要。,212590,214310
1728970618042707970,坐席,跟您这边确认一下销售顾问是哪一位？,214310,216830
1728970618042707970,客户,叫宋丽伟吗？,217710,219080
1728970618042707970,坐席,宋立伟是吗？,219460,220540
1728970618042707970,客户,我看一下等一下。,220790,221730
1728970618042707970,客户,好的，十几号油他是给我说的。,221950,224030
1728970618042707970,客户,对，宋宋明伟。,227200,228530
1728970618042707970,坐席,宋立伟是吗？,228790,230260
1728970618042707970,坐席,近期的话有跟店里面再沟通过这个情况吗？,231120,233770
1728970618042707970,客户,对，再去沟通了，然后今天上午他们给我打电话，就是说让我先,234130,239520
1728970618042707970,客户,到你们厂家去搞好吧，下班我去处理。,239640,241830
1728970618042707970,坐席,了解了。,243050,243770
1728970618042707970,坐席,有。,245080,245740
1728970618042707970,坐席,最近一次沟通就告诉您厂家不退的定金是吗？,247400,250340
1728970618042707970,客户,对他说,250740,253070
1728970618042707970,客户,App上面的话里面有一个像是都今年不退，但是我没注意，他之前订车都没说没好说那个情况。,253530,261050
1728970618042707970,客户,然后我昨天后来退定金了，他说今天不能退。,261570,265340
1728970618042707970,坐席,因为正常不知道。,265900,267420
1728970618042707970,客户,您先这样。,269050,269500
1728970618042707970,客户,我之前不是不清楚的，咱们预算一下，有规定要车子的话我就不要了。,270160,275280
1728970618042707970,坐席,的确您说的情况先生，因为正常咱们下订之前的话是需要阅读一同意，我告诉你我没仔细看。,277930,284050
1728970618042707970,客户,因为那么多东西没有，我一般这种情况我一般不,284050,287780
1728970618042707970,客户,不是集团他还没听懂，,287910,290950
1728970618042707970,客户,他也没信，我说这个事情也不用谢谢。,291210,293370
1728970618042707970,坐席,我们稍后会如实反映这个情况先生。,294480,297050
1728970618042707970,坐席,您看有其他方面需要补充吗黄先生？没有。,298290,301210
1728970618042707970,客户,然后你们那边处理情况是直接和我联系是吧？,301210,305750
1728970618042707970,坐席,处理方案我们会责成负责人跟您沟通的，请您稍等一下。,305880,308960
1728970618042707970,坐席,给您对服务评价，先生再见。,310480,312460
1728970624405467138,客户,您好。,460,1340
1728970624405467138,坐席,e六。,1340,2620
1728970624405467138,客户,八零客服代表。,2620,5220
1728970624405467138,坐席,为您服务。,5220,6340
1728970624405467138,坐席,尊敬的意向车主您好，我给您做些什么？,6340,9080
1728970624405467138,客户,你好，我这个车的显示，我这个车就是,9690,14070
1728970624405467138,客户,这个显示它也不亮，现在什么也干不了。,14430,17560
1728970624405467138,坐席,您说是车辆怎么了什么也干不了。,18730,21700
1728970624405467138,客户,我这个是id四显示器根本打不今天早上起来之后。,22100,28290
1728970624405467138,客户,对开打车这个根本不亮，现在到车也开不到，暖风也开不了，什么也干不了。,28600,35970
1728970624405467138,坐席,了解女士，您这边描述的话是中控屏这边是黑屏了是吗？点不开了。,36270,41590
1728970624405467138,客户,对。,41890,42420
1728970624405467138,坐席,确实给您造成不便了，女士，您尝试重先重启一下车漆，看一下好像。,43160,48600
1728970624405467138,客户,是,48600,49170
1728970624405467138,客户,怎么着都不行，去年就是这种问题说给我升级了什么的，好了，现在天气一冷又这样。,49270,55840
1728970624405467138,坐席,了解了女士针对产品给您带不便，确实很抱歉给您带跑用车体验了，厂在这边十分关注并告诉您正式反馈问题，您先别着急，我稍后马上帮您安排一下代理商给您排查一下故障原因,56580,68990
1728970624405467138,坐席,原因。,69110,69580
1728970624405467138,客户,我可是因为我这车现在根本它就不亮，我也动不了，只能你们上门过来，我现在自己开不了车都。,69830,77150
1728970624405467138,坐席,也可以，女士您这边是需要下救援是吧？也可以马上给您安排一下。,77330,80850
1728970624405467138,客户,不是我需要救援，是你们车的问题，我救援,80850,86820
1728970624405467138,客户,不怎么救援。,86950,87630
1728970624405467138,坐席,了解女士，这边的话，因为您现在车辆不是开不了，稍后让技术老师可以上门这边给您处理一下，这边就属于是救援，,88590,96750
1728970624405467138,坐席,到现场给您去处理的。,96870,98430
1728970624405467138,客户,哪些费用？,98710,99800
1728970624405467138,坐席,这边救援的话，您车辆在保质量为您导致的符合索赔救援也是免费的。,100320,105770
1728970624405467138,客户,行，你要看看，反正我儿子长安他是英文字母什么也干不了。,106050,111390
1728970624405467138,坐席,确实给您造成五遍，非常抱歉了女士。,111580,114260
1728970624405467138,客户,真的是我特别想投诉这辆车，它这问题太多了。,114260,118750
1728970624405467138,坐席,确实非常抱歉，我这边留下您信息，然后马上给您安排一下，您是id四车，,119190,124770
1728970624405467138,坐席,然后这边的话车牌号没有信息方便登记吗？,124850,128170
1728970624405467138,客户,Csp九零六六七。,128170,130070
1728970624405467138,坐席,gfd。,130620,131730
1728970624405467138,客户,幺六六七九。,131990,133910
1728970624405467138,坐席,零六六七。,133910,135220
1728970624405467138,客户,对。,135460,136020
1728970624405467138,坐席,然后您是大概什么时间买的这款车是？,136230,139000
1728970624405467138,客户,去年的七八月八月份提车。,139400,144240
1728970624405467138,坐席,八月份的现在车辆有行驶多少里程，这边能看到。,144500,148180
1728970624405467138,客户,大概知道我大概记得是两万七。,148180,151500
1728970624405467138,坐席,没问题，行，然后我这边弹出来您的位置，我跟您确认一下，您是在河北省保定市徐水区,151780,158470
1728970624405467138,坐席,安肃镇长城北大街,158550,161870
1728970624405467138,坐席,保定,162130,163030
